,age,workclass,fnlwgt,education,education_num,marital_status,post,relationship,nation,gender,capital_gain,capital_loss,hours_per_week,country,wealth
8404,45,,195554,,9,,,,,,0,0,45,,
8405,17,,244589,,7,,,,,,0,0,40,,
8406,45,,271901,,9,,,,,,0,0,32,,
8407,73,,139978,,7,,,,,,0,0,40,,
8409,38,,341643,,12,,,,,,0,0,60,,
8410,37,,289653,,9,,,,,,0,0,50,,
8411,62,,118725,,9,,,,,,20051,0,72,,
8412,46,,116338,,14,,,,,,0,0,50,,
8413,46,,102771,,14,,,,,,0,1977,40,,
8414,51,,89652,,9,,,,,,4787,0,24,,
8415,54,,439608,,10,,,,,,0,0,40,,
8416,65,,330144,,10,,,,,,0,0,40,,
8417,29,,251905,,12,,,,,,0,0,45,,
8418,37,,218955,,9,,,,,,0,0,40,,
8419,60,,25825,,9,,,,,,0,0,50,,
8420,33,,202046,,13,,,,,,0,2001,40,,
8421,62,,116104,,9,,,,,,0,0,20,,
8422,20,,194891,,9,,,,,,0,0,40,,
8423,37,,125550,,9,,,,,,14084,0,35,,
8424,66,,116468,,14,,,,,,2936,0,20,,
8425,70,,379819,,10,,,,,,10566,0,40,,
8427,51,,115851,,9,,,,,,0,0,40,,
8428,50,,118058,,10,,,,,,0,0,50,,
8429,42,,258589,,9,,,,,,0,0,60,,
8430,26,,158810,,13,,,,,,0,0,70,,
8431,27,,92431,,10,,,,,,0,2231,40,,
8433,32,,244147,,13,,,,,,0,1876,50,,
8434,50,,165001,,13,,,,,,0,0,50,,
8436,30,,185177,,7,,,,,,0,0,49,,
8437,84,,172907,,10,,,,,,0,0,35,,
8438,35,,308874,,9,,,,,,0,0,40,,
8439,45,,54098,,11,,,,,,0,0,50,,
8440,46,,288608,,9,,,,,,0,0,40,,
8441,50,,254148,,10,,,,,,0,0,40,,
8442,37,,111128,,7,,,,,,0,0,40,,
8443,32,,171116,,9,,,,,,0,0,40,,
8444,53,,96062,,13,,,,,,0,1902,48,,
8445,27,,276776,,10,,,,,,0,0,40,,
8446,22,,152878,,9,,,,,,0,0,40,,
8447,29,,149211,,13,,,,,,0,0,40,,
8448,35,,58343,,9,,,,,,0,0,44,,
8449,38,,127601,,10,,,,,,0,0,35,,
8450,31,,34503,,11,,,,,,0,0,40,,
8451,30,,84119,,10,,,,,,0,2051,40,,
8452,20,,223515,,10,,,,,,0,0,40,,
8453,37,,372525,,14,,,,,,0,0,48,,
8454,36,,111268,,12,,,,,,0,0,40,,
8455,54,,225599,,14,,,,,,7298,0,40,,
8457,18,,301867,,9,,,,,,0,0,20,,
8458,37,,105803,,9,,,,,,0,0,40,,
8459,43,,456236,,9,,,,,,0,0,40,,
8460,45,,116255,,9,,,,,,0,0,40,,
8461,32,,235109,,10,,,,,,0,0,40,,
8462,38,,91716,,9,,,,,,0,0,40,,
8463,25,,121102,,12,,,,,,0,2001,30,,
8464,70,,235781,,10,,,,,,0,0,40,,
8465,40,,136986,,10,,,,,,0,0,50,,
8466,40,,33658,,9,,,,,,0,0,40,,
8467,20,,53878,,9,,,,,,0,0,40,,
8468,29,,200928,,9,,,,,,0,0,40,,
8469,24,,173736,,11,,,,,,0,0,55,,
8470,28,,214385,,11,,,,,,0,0,40,,
8471,58,,102509,,6,,,,,,0,0,50,,
8472,38,,173047,,13,,,,,,0,213,40,,
8473,59,,241297,,10,,,,,,6849,0,40,,
8474,18,,329054,,7,,,,,,0,0,15,,
8476,24,,247075,,9,,,,,,0,0,20,,
8477,39,,29874,,10,,,,,,0,0,60,,
8478,51,,29580,,7,,,,,,4386,0,30,,
8480,24,,420779,,9,,,,,,0,0,35,,
8481,43,,85995,,9,,,,,,0,0,40,,
8482,67,,116986,,8,,,,,,0,0,20,,
8484,36,,20507,,9,,,,,,7688,0,50,,
8485,31,,117816,,4,,,,,,0,0,70,,
8486,23,,263899,,10,,,,,,0,0,20,,
8487,48,,186539,,10,,,,,,0,0,40,,
8488,40,,326310,,10,,,,,,0,0,44,,
8489,55,,84564,,15,,,,,,0,0,39,,
8490,49,,247294,,9,,,,,,0,0,45,,
8491,34,,72793,,13,,,,,,0,0,15,,
8492,29,,261375,,9,,,,,,0,0,60,,
8493,50,,77905,,13,,,,,,0,0,8,,
8494,19,,66838,,10,,,,,,0,0,9,,
8495,63,,194682,,16,,,,,,0,1902,50,,
8496,66,,180211,,13,,,,,,0,0,30,,
8498,60,,101198,,11,,,,,,0,0,20,,
8499,26,,160340,,9,,,,,,0,0,60,,
8500,75,,205860,,10,,,,,,0,1735,40,,
8501,58,,69579,,10,,,,,,0,0,20,,
8502,18,,379242,,10,,,,,,0,0,50,,
8503,65,,113323,,12,,,,,,3818,0,40,,
8504,26,,259505,,10,,,,,,0,0,40,,
8506,29,,155970,,9,,,,,,0,0,40,,
8507,23,,117789,,13,,,,,,0,0,40,,
8508,21,,296158,,9,,,,,,0,0,40,,
8509,48,,78859,,9,,,,,,0,0,40,,
8511,41,,518030,,13,,,,,,0,1590,40,,
8512,32,,360593,,9,,,,,,0,0,30,,
8513,40,,145504,,9,,,,,,0,0,40,,
8514,19,,459248,,9,,,,,,0,0,30,,
8516,42,,126094,,9,,,,,,0,0,39,,
8517,21,,210355,,7,,,,,,0,0,24,,
8518,28,,84547,,13,,,,,,0,0,40,,
8520,21,,132320,,7,,,,,,0,0,35,,
8521,45,,222374,,13,,,,,,0,0,40,,
8522,49,,201498,,9,,,,,,0,0,40,,
8523,53,,251675,,10,,,,,,8614,0,50,,
8524,41,,114157,,9,,,,,,0,0,40,,
8525,48,,148121,,13,,,,,,0,0,40,,
8527,34,,96480,,10,,,,,,0,0,40,,
8528,24,,179423,,9,,,,,,0,0,40,,
8529,58,,123329,,9,,,,,,0,0,16,,
8530,41,,134130,,13,,,,,,0,0,50,,
8531,53,,188644,,1,,,,,,0,0,40,,
8532,40,,226388,,9,,,,,,0,0,40,,
8533,28,,209205,,10,,,,,,7298,0,40,,
8534,32,,209808,,10,,,,,,0,1740,47,,
8535,44,,56236,,10,,,,,,2202,0,45,,
8536,18,,28648,,7,,,,,,0,0,40,,
8537,43,,281422,,12,,,,,,0,0,45,,
8538,22,,214716,,9,,,,,,0,0,40,,
8539,51,,112310,,10,,,,,,0,0,40,,
8540,29,,205499,,10,,,,,,0,0,45,,
8541,44,,145441,,13,,,,,,7298,0,48,,
8542,62,,209433,,9,,,,,,0,0,40,,
8543,31,,80933,,9,,,,,,0,0,52,,
8544,20,,102607,,9,,,,,,0,0,30,,
8545,24,,102942,,10,,,,,,0,0,50,,
8546,56,,175057,,13,,,,,,0,0,40,,
8547,36,,68781,,10,,,,,,0,0,35,,
8548,29,,108594,,9,,,,,,0,0,40,,
8549,34,,98283,,15,,,,,,0,1564,40,,
8550,39,,56269,,10,,,,,,0,0,40,,
8551,29,,152503,,10,,,,,,0,0,45,,
8552,23,,82393,,5,,,,,,0,0,20,,
8553,37,,167396,,9,,,,,,0,0,40,,
8554,30,,123397,,10,,,,,,0,0,30,,
8556,42,,118652,,12,,,,,,0,0,40,,
8557,59,,114401,,9,,,,,,0,1504,19,,
8558,46,,182689,,10,,,,,,0,0,40,,
8559,25,,231016,,14,,,,,,4650,0,37,,
8560,41,,60949,,9,,,,,,0,0,55,,
8561,49,,129513,,9,,,,,,0,0,50,,
8562,31,,117507,,9,,,,,,0,0,45,,
8563,17,,295308,,7,,,,,,0,0,20,,
8564,47,,114459,,16,,,,,,0,0,50,,
8565,17,,176017,,6,,,,,,0,0,15,,
8566,23,,214542,,10,,,,,,0,0,20,,
8567,41,,384508,,13,,,,,,0,0,40,,
8568,36,,403489,,14,,,,,,0,0,45,,
8569,52,,143953,,13,,,,,,0,1902,40,,
8570,41,,193995,,9,,,,,,0,0,44,,
8571,38,,205852,,9,,,,,,0,0,45,,
8572,24,,37072,,10,,,,,,0,0,40,,
8573,38,,275338,,13,,,,,,1151,0,40,,
8574,39,,122353,,13,,,,,,0,0,45,,
8575,19,,100009,,10,,,,,,0,0,15,,
8577,42,,135056,,10,,,,,,0,0,40,,
8578,29,,280618,,10,,,,,,0,0,40,,
8579,47,,173938,,13,,,,,,0,0,50,,
8580,61,,160155,,10,,,,,,0,0,40,,
8582,59,,172071,,9,,,,,,0,0,38,,
8583,29,,166210,,10,,,,,,0,0,55,,
8584,46,,247043,,9,,,,,,0,0,40,,
8585,56,,155238,,9,,,,,,0,0,40,,
8586,25,,130557,,13,,,,,,0,0,40,,
8587,17,,56986,,8,,,,,,0,0,18,,
8588,29,,220692,,11,,,,,,0,0,40,,
8589,29,,341846,,14,,,,,,0,0,50,,
8590,33,,99339,,12,,,,,,0,880,40,,
8591,32,,34437,,9,,,,,,0,0,40,,
8592,34,,141058,,10,,,,,,0,0,62,,
8593,49,,192323,,9,,,,,,0,0,40,,
8595,39,,28572,,9,,,,,,0,0,40,,
8596,41,,120277,,13,,,,,,0,0,40,,
8597,27,,147951,,9,,,,,,0,0,1,,
8598,23,,188409,,7,,,,,,4508,0,25,,
8599,44,,173888,,4,,,,,,0,0,80,,
8600,25,,247006,,12,,,,,,0,0,45,,
8601,52,,259363,,9,,,,,,0,0,50,,
8602,31,,112062,,13,,,,,,0,0,40,,
8603,19,,299050,,7,,,,,,0,0,60,,
8605,53,,548580,,10,,,,,,0,0,40,,
8606,25,,234057,,9,,,,,,0,0,40,,
8607,49,,278322,,9,,,,,,0,0,40,,
8608,44,,37618,,9,,,,,,0,0,40,,
8609,37,,28887,,9,,,,,,0,0,40,,
8610,37,,77820,,13,,,,,,0,0,45,,
8611,22,,110946,,10,,,,,,0,0,40,,
8612,34,,230420,,13,,,,,,0,0,40,,
8613,36,,206521,,9,,,,,,0,0,40,,
8615,28,,283227,,10,,,,,,0,0,65,,
8617,73,,161027,,3,,,,,,0,0,20,,
8618,37,,31670,,9,,,,,,0,0,60,,
8619,24,,205844,,13,,,,,,0,0,65,,
8620,30,,46144,,9,,,,,,0,0,38,,
8621,50,,98350,,10,,,,,,0,0,40,,
8623,43,,208613,,15,,,,,,99999,0,40,,
8624,42,,334522,,9,,,,,,0,0,40,,
8625,27,,365916,,12,,,,,,0,0,58,,
8626,39,,190719,,10,,,,,,0,0,45,,
8627,30,,222162,,9,,,,,,0,0,66,,
8628,30,,148524,,9,,,,,,0,2057,40,,
8629,37,,267085,,10,,,,,,0,0,40,,
8630,50,,307555,,13,,,,,,0,0,60,,
8631,36,,229180,,10,,,,,,0,0,40,,
8632,22,,279041,,10,,,,,,0,0,10,,
8633,21,,312017,,10,,,,,,0,0,40,,
8634,33,,54782,,13,,,,,,0,1579,42,,
8635,37,,188774,,13,,,,,,0,0,40,,
8636,34,,302770,,10,,,,,,0,0,60,,
8637,29,,183639,,9,,,,,,0,0,97,,
8638,28,,175343,,13,,,,,,0,0,40,,
8639,73,,190078,,10,,,,,,0,0,35,,
8640,43,,117627,,10,,,,,,0,0,40,,
8641,39,,108419,,10,,,,,,0,0,40,,
8642,74,,183701,,6,,,,,,0,0,6,,
8643,27,,208406,,13,,,,,,0,0,30,,
8644,47,,148884,,9,,,,,,0,0,60,,
8645,90,,87285,,9,,,,,,0,0,24,,
8646,47,,199058,,13,,,,,,0,0,60,,
8647,69,,370837,,13,,,,,,0,0,40,,
8649,23,,342769,,13,,,,,,0,0,20,,
8650,44,,65145,,9,,,,,,0,0,30,,
8651,47,,272182,,10,,,,,,0,0,40,,
8652,43,,403467,,13,,,,,,7688,0,40,,
8653,33,,252168,,10,,,,,,0,0,40,,
8654,48,,80430,,7,,,,,,0,0,30,,
8655,39,,189623,,13,,,,,,0,0,60,,
8656,43,,115806,,14,,,,,,0,2547,40,,
8658,52,,226084,,9,,,,,,0,0,40,,
8659,18,,150817,,9,,,,,,0,0,20,,
8660,27,,190911,,9,,,,,,0,0,45,,
8661,45,,255559,,9,,,,,,0,0,40,,
8663,24,,173679,,11,,,,,,0,0,20,,
8664,63,,129845,,4,,,,,,0,0,40,,
8665,40,,226505,,9,,,,,,0,0,46,,
8666,47,,151584,,15,,,,,,7688,0,60,,
8667,42,,136419,,9,,,,,,0,0,50,,
8668,42,,66460,,10,,,,,,0,0,45,,
8669,63,,379940,,13,,,,,,0,0,40,,
8670,65,,205309,,9,,,,,,0,0,20,,
8672,62,,208711,,13,,,,,,7688,0,50,,
8673,46,,137547,,9,,,,,,0,0,40,,
8674,23,,220168,,9,,,,,,0,0,25,,
8675,47,,37672,,13,,,,,,0,0,45,,
8676,20,,196643,,10,,,,,,0,0,20,,
8678,28,,197484,,9,,,,,,0,0,40,,
8679,61,,115023,,9,,,,,,0,0,40,,
8680,30,,234824,,9,,,,,,0,0,72,,
8681,29,,351871,,13,,,,,,0,0,50,,
8682,39,,324231,,9,,,,,,0,0,40,,
8683,23,,123490,,7,,,,,,0,0,35,,
8684,32,,188245,,7,,,,,,0,0,40,,
8685,19,,47176,,10,,,,,,0,0,15,,
8686,57,,290661,,16,,,,,,0,0,60,,
8687,41,,221172,,13,,,,,,0,0,40,,
8688,23,,188950,,11,,,,,,0,0,40,,
8689,43,,150533,,12,,,,,,0,0,50,,
8690,64,,167149,,4,,,,,,0,0,25,,
8691,32,,313729,,9,,,,,,0,0,40,,
8692,55,,130957,,9,,,,,,0,0,45,,
8693,39,,38721,,9,,,,,,0,0,22,,
8694,50,,279337,,13,,,,,,0,0,55,,
8697,56,,208431,,10,,,,,,0,0,32,,
8698,51,,143822,,10,,,,,,7298,0,40,,
8699,20,,163205,,10,,,,,,0,0,30,,
8700,33,,137616,,14,,,,,,0,0,35,,
8701,27,,156516,,10,,,,,,0,2377,20,,
8702,40,,119101,,10,,,,,,5178,0,40,,
8703,54,,147863,,11,,,,,,5013,0,40,,
8704,33,,24504,,9,,,,,,0,0,50,,
8706,36,,181721,,6,,,,,,0,0,60,,
8707,42,,55363,,14,,,,,,0,0,55,,
8708,33,,92865,,10,,,,,,0,0,40,,
8710,52,,221532,,13,,,,,,0,0,45,,
8711,22,,300871,,10,,,,,,0,0,40,,
8712,47,,33710,,13,,,,,,3103,0,60,,
8713,36,,288103,,7,,,,,,0,0,40,,
8714,35,,108907,,9,,,,,,0,0,40,,
8715,46,,358533,,10,,,,,,0,0,40,,
8716,24,,126613,,13,,,,,,0,0,8,,
8717,30,,164190,,11,,,,,,5178,0,52,,
8718,38,,199816,,9,,,,,,0,0,40,,
8719,50,,98228,,9,,,,,,0,0,45,,
8720,41,,129060,,10,,,,,,0,0,40,,
8721,38,,22245,,9,,,,,,0,0,60,,
8722,36,,226918,,13,,,,,,0,0,48,,
8723,47,,398652,,9,,,,,,0,0,50,,
8725,59,,91384,,16,,,,,,0,0,60,,
8726,52,,174767,,10,,,,,,0,0,45,,
8727,37,,126675,,11,,,,,,0,0,60,,
8728,51,,177727,,12,,,,,,0,0,45,,
8729,67,,345236,,13,,,,,,0,0,55,,
8731,68,,156000,,6,,,,,,0,0,20,,
8732,49,,184428,,14,,,,,,0,0,40,,
8733,18,,161063,,9,,,,,,0,0,40,,
8734,29,,253752,,6,,,,,,0,0,40,,
8735,47,,274800,,13,,,,,,0,0,60,,
8736,31,,129804,,5,,,,,,0,0,40,,
8737,22,,65547,,10,,,,,,0,0,40,,
8738,20,,107658,,10,,,,,,0,0,10,,
8739,57,,161097,,9,,,,,,0,0,26,,
8740,18,,118376,,10,,,,,,0,0,15,,
8741,37,,215392,,13,,,,,,0,0,40,,
8742,51,,63685,,9,,,,,,0,0,50,,
8743,39,,211440,,9,,,,,,0,0,55,,
8744,35,,31023,,13,,,,,,0,0,45,,
8745,40,,145439,,3,,,,,,4064,0,40,,
8746,19,,255161,,9,,,,,,0,0,25,,
8747,28,,411950,,9,,,,,,0,0,40,,
8748,23,,275818,,10,,,,,,0,1974,40,,
8749,18,,318082,,10,,,,,,0,0,35,,
8750,47,,138342,,7,,,,,,3411,0,40,,
8751,42,,115932,,13,,,,,,0,0,40,,
8752,17,,140117,,6,,,,,,0,0,12,,
8753,34,,158040,,13,,,,,,0,0,45,,
8755,29,,232784,,12,,,,,,0,0,40,,
8756,69,,140176,,9,,,,,,0,0,24,,
8758,45,,155659,,10,,,,,,0,0,40,,
8759,41,,288433,,14,,,,,,0,0,40,,
8760,47,,329205,,13,,,,,,0,0,40,,
8761,64,,171373,,7,,,,,,0,0,40,,
8762,29,,228860,,10,,,,,,0,0,35,,
8763,29,,196116,,15,,,,,,2174,0,72,,
8764,17,,47771,,7,,,,,,0,0,20,,
8765,24,,201680,,9,,,,,,0,0,60,,
8766,35,,246449,,9,,,,,,3325,0,50,,
8767,48,,227714,,13,,,,,,0,0,60,,
8768,36,,177285,,11,,,,,,0,0,38,,
8769,38,,71701,,11,,,,,,0,0,40,,
8770,42,,280167,,14,,,,,,0,0,40,,
8771,36,,27408,,11,,,,,,0,0,60,,
8772,25,,167031,,6,,,,,,0,0,40,,
8773,41,,173682,,14,,,,,,0,0,40,,
8774,35,,278557,,9,,,,,,0,0,30,,
8775,32,,113688,,11,,,,,,0,0,50,,
8776,41,,252986,,14,,,,,,0,0,40,,
8777,48,,33669,,10,,,,,,0,0,60,,
8778,47,,177457,,10,,,,,,0,0,40,,
8779,51,,43354,,7,,,,,,0,0,40,,
8780,22,,375422,,13,,,,,,0,0,40,,
8781,49,,263568,,13,,,,,,0,0,60,,
8782,35,,248010,,13,,,,,,0,0,40,,
8784,34,,405577,,10,,,,,,0,0,40,,
8785,26,,102476,,13,,,,,,0,0,40,,
8786,32,,175878,,4,,,,,,0,0,35,,
8787,55,,213894,,7,,,,,,0,0,40,,
8788,17,,150262,,7,,,,,,0,0,20,,
8789,38,,272671,,13,,,,,,0,0,50,,
8790,67,,411007,,9,,,,,,15831,0,40,,
8791,25,,171236,,9,,,,,,0,0,40,,
8792,20,,146879,,9,,,,,,0,2001,40,,
8793,45,,320818,,10,,,,,,0,0,40,,
8794,47,,84735,,14,,,,,,0,0,20,,
8795,36,,326886,,9,,,,,,0,0,40,,
8796,29,,212102,,9,,,,,,0,0,30,,
8797,23,,175837,,7,,,,,,0,0,40,,
8798,50,,177487,,9,,,,,,0,0,40,,
8799,44,,286750,,13,,,,,,0,1902,40,,
8800,44,,171424,,13,,,,,,0,0,40,,
8801,32,,194981,,9,,,,,,0,0,36,,
8802,73,,199362,,9,,,,,,0,0,30,,
8803,24,,204226,,14,,,,,,0,0,40,,
8804,61,,61040,,10,,,,,,7688,0,36,,
8805,29,,391867,,11,,,,,,0,0,40,,
8806,40,,94080,,12,,,,,,0,0,40,,
8807,17,,289405,,7,,,,,,0,0,12,,
8808,19,,158118,,9,,,,,,0,1719,40,,
8809,30,,447739,,16,,,,,,0,0,60,,
8811,47,,223342,,9,,,,,,0,1504,35,,
8813,25,,106377,,10,,,,,,0,0,40,,
8814,47,,274883,,9,,,,,,0,0,40,,
8815,42,,70655,,9,,,,,,0,0,44,,
8816,37,,200374,,13,,,,,,0,1902,40,,
8817,34,,97723,,15,,,,,,0,0,40,,
8818,33,,167309,,13,,,,,,0,0,40,,
8819,44,,98106,,10,,,,,,0,0,40,,
8820,45,,108993,,9,,,,,,0,0,40,,
8821,45,,216932,,14,,,,,,0,0,40,,
8822,69,,36956,,10,,,,,,20051,0,50,,
8823,24,,214014,,9,,,,,,0,0,40,,
8824,36,,99872,,9,,,,,,0,0,40,,
8825,57,,161662,,13,,,,,,7688,0,60,,
8826,56,,367200,,9,,,,,,0,0,40,,
8827,35,,86648,,14,,,,,,0,1977,45,,
8828,51,,168539,,13,,,,,,0,0,50,,
8829,25,,197651,,10,,,,,,0,0,43,,
8830,46,,123053,,14,,,,,,0,0,50,,
8831,23,,330571,,13,,,,,,0,0,25,,
8832,38,,346766,,9,,,,,,0,0,40,,
8833,25,,163396,,10,,,,,,0,0,40,,
8835,18,,36251,,6,,,,,,0,0,15,,
8836,40,,149102,,9,,,,,,2174,0,60,,
8837,31,,29152,,8,,,,,,0,0,40,,
8838,31,,164243,,10,,,,,,0,1579,40,,
8839,43,,129298,,14,,,,,,0,0,40,,
8840,48,,328610,,15,,,,,,0,0,45,,
8841,27,,77774,,9,,,,,,0,0,34,,
8842,35,,209214,,9,,,,,,4386,0,35,,
8843,31,,373432,,5,,,,,,0,0,43,,
8844,53,,302847,,9,,,,,,0,0,35,,
8845,23,,227594,,9,,,,,,0,0,30,,
8846,32,,44777,,9,,,,,,0,0,46,,
8847,22,,276133,,9,,,,,,0,0,50,,
8848,62,,136314,,10,,,,,,0,0,40,,
8849,41,,204410,,9,,,,,,0,1485,44,,
8850,59,,223215,,13,,,,,,0,1977,50,,
8851,43,,184625,,9,,,,,,0,0,40,,
8852,34,,265917,,9,,,,,,0,0,40,,
8853,27,,158647,,10,,,,,,0,0,40,,
8854,41,,176716,,9,,,,,,0,0,60,,
8855,42,,270721,,13,,,,,,0,0,32,,
8856,24,,100321,,10,,,,,,0,0,48,,
8857,40,,42703,,10,,,,,,0,0,40,,
8858,46,,116952,,4,,,,,,0,0,45,,
8859,45,,331643,,10,,,,,,0,0,40,,
8860,33,,207937,,9,,,,,,0,1092,40,,
8861,68,,223486,,9,,,,,,0,0,7,,
8862,33,,340332,,13,,,,,,0,0,45,,
8863,23,,184813,,10,,,,,,0,0,20,,
8864,30,,197886,,10,,,,,,0,0,45,,
8865,35,,248374,,10,,,,,,0,0,40,,
8866,40,,382499,,9,,,,,,0,0,50,,
8867,46,,161386,,5,,,,,,0,0,50,,
8868,49,,110172,,9,,,,,,0,0,40,,
8869,41,,144032,,9,,,,,,0,0,60,,
8870,26,,224426,,14,,,,,,0,0,38,,
8871,37,,230408,,9,,,,,,0,0,20,,
8872,30,,149531,,10,,,,,,0,0,40,,
8873,23,,34113,,9,,,,,,0,0,45,,
8874,33,,267859,,10,,,,,,0,0,40,,
8875,38,,167725,,13,,,,,,0,0,84,,
8876,67,,105907,,2,,,,,,0,0,20,,
8877,42,,193882,,10,,,,,,0,0,40,,
8878,54,,138026,,9,,,,,,0,0,40,,
8879,35,,49020,,14,,,,,,0,0,60,,
8880,26,,283715,,9,,,,,,0,0,40,,
8881,31,,286406,,9,,,,,,3325,0,40,,
8882,25,,156334,,6,,,,,,0,0,40,,
8883,35,,45607,,14,,,,,,0,0,60,,
8884,40,,112362,,14,,,,,,0,0,40,,
8885,52,,200419,,12,,,,,,0,0,50,,
8886,42,,341638,,13,,,,,,0,0,40,,
8888,50,,127151,,14,,,,,,0,0,40,,
8889,52,,321959,,10,,,,,,0,0,40,,
8890,19,,214935,,10,,,,,,0,0,40,,
8891,43,,132130,,11,,,,,,0,0,40,,
8892,30,,257874,,13,,,,,,0,0,30,,
8893,38,,357173,,9,,,,,,0,0,40,,
8894,45,,305739,,10,,,,,,0,0,40,,
8895,23,,172047,,9,,,,,,0,0,40,,
8896,22,,110677,,10,,,,,,0,0,40,,
8898,26,,101812,,9,,,,,,5721,0,40,,
8899,29,,383402,,10,,,,,,0,0,35,,
8900,40,,280362,,9,,,,,,0,0,35,,
8901,34,,212064,,9,,,,,,7443,0,35,,
8902,33,,433375,,2,,,,,,0,0,35,,
8903,53,,22418,,9,,,,,,0,0,40,,
8904,44,,358199,,10,,,,,,0,0,45,,
8905,43,,190044,,6,,,,,,0,0,40,,
8906,39,,236136,,11,,,,,,0,0,40,,
8907,44,,326232,,4,,,,,,0,0,48,,
8908,34,,581071,,9,,,,,,0,0,48,,
8909,40,,220589,,12,,,,,,0,0,40,,
8910,38,,161463,,10,,,,,,0,0,40,,
8911,34,,223267,,10,,,,,,0,0,72,,
8912,22,,236769,,13,,,,,,0,0,20,,
8913,58,,229498,,10,,,,,,0,0,20,,
8914,43,,177083,,10,,,,,,0,0,30,,
8915,41,,49797,,10,,,,,,0,0,40,,
8916,44,,174051,,10,,,,,,0,0,35,,
8917,32,,194901,,9,,,,,,0,0,40,,
8918,47,,191277,,10,,,,,,0,0,50,,
8919,24,,174907,,9,,,,,,0,0,30,,
8920,40,,214242,,9,,,,,,0,0,50,,
8921,34,,216864,,9,,,,,,0,3770,45,,
8922,34,,245211,,9,,,,,,2036,0,30,,
8923,57,,437727,,14,,,,,,0,1977,45,,
8924,71,,200418,,3,,,,,,0,0,40,,
8925,45,,167334,,14,,,,,,0,0,50,,
8926,54,,146834,,9,,,,,,0,0,45,,
8927,26,,78424,,11,,,,,,0,0,54,,
8928,28,,38079,,10,,,,,,0,0,55,,
8929,45,,195949,,9,,,,,,0,0,40,,
8930,37,,167415,,9,,,,,,0,0,50,,
8931,39,,22245,,13,,,,,,0,0,60,,
8932,45,,81853,,10,,,,,,0,0,40,,
8933,30,,147921,,11,,,,,,0,0,46,,
8934,27,,29261,,9,,,,,,0,0,40,,
8935,38,,205493,,9,,,,,,0,0,60,,
8936,19,,71650,,9,,,,,,0,0,40,,
8937,39,,150217,,10,,,,,,0,0,38,,
8938,55,,258648,,6,,,,,,0,0,40,,
8939,17,,114798,,6,,,,,,0,0,20,,
8940,36,,175255,,9,,,,,,0,0,35,,
8941,45,,249935,,13,,,,,,0,0,60,,
8942,44,,120277,,14,,,,,,0,0,38,,
8943,26,,193165,,10,,,,,,0,0,52,,
8944,32,,185027,,12,,,,,,0,1887,40,,
8945,43,,56063,,13,,,,,,0,0,60,,
8946,34,,153927,,9,,,,,,0,0,40,,
8947,33,,163110,,13,,,,,,0,0,20,,
8948,40,,175696,,9,,,,,,0,0,51,,
8950,54,,32778,,9,,,,,,0,0,40,,
8951,23,,150683,,10,,,,,,0,0,40,,
8952,58,,78104,,9,,,,,,0,0,45,,
8953,50,,311551,,14,,,,,,7688,0,50,,
8954,25,,124111,,9,,,,,,0,0,38,,
8955,60,,166386,,7,,,,,,0,0,30,,
8956,43,,117471,,9,,,,,,0,0,40,,
8957,25,,361307,,13,,,,,,0,0,40,,
8958,48,,50402,,10,,,,,,0,0,40,,
8959,27,,277760,,9,,,,,,0,0,40,,
8960,44,,151089,,9,,,,,,0,1887,70,,
8961,52,,165278,,9,,,,,,0,0,22,,
8962,31,,173002,,9,,,,,,0,0,40,,
8963,27,,164607,,13,,,,,,0,0,40,,
8964,38,,129573,,14,,,,,,0,0,40,,
8965,51,,36186,,13,,,,,,0,0,40,,
8966,58,,329793,,13,,,,,,0,0,45,,
8967,46,,133616,,10,,,,,,0,0,40,,
8968,55,,83401,,3,,,,,,0,0,40,,
8969,76,,239880,,9,,,,,,0,0,8,,
8970,25,,201737,,10,,,,,,0,0,40,,
8971,51,,192182,,10,,,,,,7298,0,40,,
8972,33,,143540,,9,,,,,,0,0,40,,
8973,46,,28334,,9,,,,,,0,0,40,,
8974,51,,245873,,10,,,,,,0,0,40,,
8975,42,,199095,,11,,,,,,0,0,40,,
8976,53,,104461,,13,,,,,,8614,0,50,,
8977,33,,183923,,14,,,,,,7688,0,35,,
8978,30,,129707,,13,,,,,,99999,0,35,,
8979,42,,184682,,12,,,,,,0,0,40,,
8980,34,,69251,,9,,,,,,0,0,40,,
8981,31,,225507,,11,,,,,,0,0,40,,
8982,35,,407068,,2,,,,,,0,0,40,,
8984,46,,125892,,10,,,,,,0,0,40,,
8985,43,,35824,,14,,,,,,0,0,40,,
8986,35,,67083,,9,,,,,,0,0,40,,
8988,43,,118536,,9,,,,,,0,0,40,,
8989,61,,198078,,9,,,,,,0,0,40,,
8990,29,,78261,,15,,,,,,0,0,50,,
8991,36,,241998,,13,,,,,,0,1672,50,,
8992,40,,92717,,9,,,,,,0,0,40,,
8993,23,,257683,,13,,,,,,0,0,40,,
8994,90,,40388,,13,,,,,,0,0,55,,
8995,20,,169600,,10,,,,,,2176,0,12,,
8996,40,,319271,,14,,,,,,0,0,60,,
8997,37,,75050,,11,,,,,,0,0,55,,
8998,31,,182896,,9,,,,,,0,0,40,,
8999,22,,188274,,9,,,,,,0,0,40,,
9000,25,,211497,,10,,,,,,0,0,40,,
9001,47,,172246,,14,,,,,,0,0,60,,
