,age,workclass,fnlwgt,education,education_num,marital_status,post,relationship,nation,gender,capital_gain,capital_loss,hours_per_week,country,wealth
3935,30, Local-gov,154935, Assoc-acdm,12, Never-married, Protective-serv, Not-in-family, Black, M,0,0,40, United-States, lowerCase
3936,23, Private,223231, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Other, M,0,0,40, Mexico, lowerCase
3938,21, Private,362589, Bachelors,13, Never-married, Other-service, Own-child, White, F,0,0,20, United-States, lowerCase
3939,28, Private,94880, Some-college,10, Never-married, Craft-repair, Not-in-family, White, M,0,0,43, Mexico, lowerCase
3940,20, Private,309580, HS-grad,9, Never-married, Adm-clerical, Own-child, White, M,0,0,40, United-States, lowerCase
3941,18, Private,130389, 11th,7, Never-married, Other-service, Own-child, White, M,0,0,20, Scotland, lowerCase
3942,21, Private,349365, Some-college,10, Never-married, Adm-clerical, Own-child, White, F,0,0,15, United-States, lowerCase
3943,42, Private,179557, Some-college,10, Divorced, Tech-support, Not-in-family, White, F,0,0,40, United-States, lowerCase
3944,51, Private,224207, Some-college,10, Married-civ-spouse, Sales, Husband, White, M,0,0,40, United-States, upperCase
3945,27, Federal-gov,47907, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, F,0,0,40, United-States, lowerCase
3946,23, Self-emp-not-inc,191283, HS-grad,9, Never-married, Transport-moving, Own-child, White, M,0,0,40, United-States, lowerCase
3947,57, Private,20953, Some-college,10, Married-civ-spouse, Sales, Husband, White, M,0,1902,40, United-States, upperCase
3948,22, State-gov,186569, Bachelors,13, Never-married, Prof-specialty, Own-child, White, F,0,0,12, United-States, lowerCase
3949,59, Private,43221, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, M,0,0,60, United-States, upperCase
3950,38, Private,161141, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, M,0,0,40, United-States, lowerCase
3951,20, Private,203003, HS-grad,9, Never-married, Transport-moving, Other-relative, White, M,0,0,40, United-States, lowerCase
3952,90, Private,141758, 9th,5, Never-married, Adm-clerical, Not-in-family, White, F,0,0,40, United-States, lowerCase
3953,44, Private,116632, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,50, United-States, upperCase
3954,23, Private,240160, Assoc-acdm,12, Never-married, Prof-specialty, Own-child, White, M,0,0,40, United-States, lowerCase
3955,39, State-gov,141420, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, M,0,0,40, United-States, lowerCase
3956,19, Private,42750, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, M,0,0,55, United-States, lowerCase
3957,54, Private,165278, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,40, United-States, upperCase
3958,31, Self-emp-inc,236415, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, F,0,0,20, United-States, upperCase
3959,25, Private,312966, 9th,5, Separated, Handlers-cleaners, Other-relative, White, M,0,0,40, El-Salvador, lowerCase
3960,33, Private,118941, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, F,0,0,32, United-States, upperCase
3961,36, Private,373952, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, M,0,0,40, United-States, lowerCase
3962,21, Private,143604, Some-college,10, Never-married, Sales, Own-child, White, F,0,0,8, United-States, lowerCase
3963,35, Self-emp-not-inc,319831, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, M,0,0,60, United-States, lowerCase
3965,30, Private,137606, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, M,5013,0,40, United-States, lowerCase
3966,33, Private,100135, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, F,0,1740,25, United-States, lowerCase
3967,53, Self-emp-not-inc,34973, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, M,0,0,45, United-States, lowerCase
3968,41, Private,323790, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, M,0,0,55, United-States, lowerCase
3969,57, Private,319733, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, M,0,0,40, Poland, upperCase
3971,28, Private,60772, Bachelors,13, Never-married, Exec-managerial, Own-child, White, F,0,0,45, United-States, lowerCase
3972,42, Federal-gov,74680, Masters,14, Divorced, Adm-clerical, Not-in-family, White, M,0,2001,60, United-States, lowerCase
3973,29, Self-emp-not-inc,141185, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, M,0,0,55, United-States, lowerCase
3976,40, Private,343068, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, F,0,0,40, United-States, lowerCase
3977,36, Self-emp-not-inc,177907, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, M,0,0,40, United-States, upperCase
3978,28, Private,144063, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,40, United-States, lowerCase
3979,25, Self-emp-not-inc,257574, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, F,0,0,20, United-States, lowerCase
3980,42, Self-emp-not-inc,67065, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, M,0,0,60, United-States, lowerCase
3981,32, Private,183356, HS-grad,9, Never-married, Craft-repair, Own-child, White, M,0,0,40, United-States, lowerCase
3982,32, Private,152940, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, M,0,0,30, United-States, lowerCase
3983,39, Local-gov,45607, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, M,0,0,56, United-States, lowerCase
3986,19, Private,165115, HS-grad,9, Never-married, Sales, Not-in-family, White, F,0,0,40, United-States, lowerCase
3987,31, Private,49923, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, M,0,0,40, United-States, lowerCase
3988,40, Private,272240, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, F,0,0,40, United-States, lowerCase
3989,59, Private,194290, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, M,0,0,48, United-States, lowerCase
3990,52, Private,145548, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, M,0,0,40, United-States, upperCase
3991,27, Private,175262, Bachelors,13, Never-married, Exec-managerial, Own-child, White, M,0,0,40, United-States, lowerCase
3992,45, Local-gov,37306, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,45, United-States, upperCase
3993,53, Private,276515, Bachelors,13, Never-married, Exec-managerial, Own-child, White, M,0,0,40, Cuba, lowerCase
3994,23, Private,174626, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, M,0,0,25, United-States, lowerCase
3995,35, Private,215310, 11th,7, Divorced, Handlers-cleaners, Other-relative, White, M,0,0,40, United-States, lowerCase
3996,49, Private,332355, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,40, United-States, lowerCase
3997,49, Private,204057, Assoc-acdm,12, Divorced, Exec-managerial, Not-in-family, White, F,0,0,40, United-States, lowerCase
3998,25, Private,391591, 12th,8, Never-married, Craft-repair, Not-in-family, White, M,0,0,40, United-States, lowerCase
3999,47, Private,169092, Masters,14, Divorced, Prof-specialty, Unmarried, White, F,0,0,50, United-States, upperCase
4000,28, Private,230743, Assoc-acdm,12, Divorced, Adm-clerical, Not-in-family, White, F,0,0,40, United-States, lowerCase
4001,20, Private,190963, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, F,0,0,30, United-States, lowerCase
4003,19, Private,169853, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, M,0,0,24, United-States, lowerCase
4004,28, Private,212091, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, M,2580,0,40, United-States, lowerCase
4005,31, Private,202822, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, F,0,0,40, United-States, lowerCase
4008,25, Private,168943, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, F,0,0,30, United-States, upperCase
4009,19, Private,571853, HS-grad,9, Never-married, Other-service, Own-child, White, M,0,0,30, United-States, lowerCase
4010,30, Private,156464, Masters,14, Never-married, Prof-specialty, Not-in-family, White, M,0,0,45, United-States, upperCase
4011,26, Private,108542, HS-grad,9, Never-married, Craft-repair, Own-child, White, M,0,0,35, United-States, lowerCase
4012,49, Private,114797, Bachelors,13, Divorced, Exec-managerial, Unmarried, Black, F,0,0,40, United-States, lowerCase
4013,35, Private,40135, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, M,0,2042,40, United-States, lowerCase
4014,38, Private,204756, HS-grad,9, Never-married, Sales, Own-child, White, F,0,0,40, United-States, lowerCase
4015,54, Private,138845, Some-college,10, Never-married, Other-service, Not-in-family, White, F,0,0,40, United-States, lowerCase
4016,19, Local-gov,169853, HS-grad,9, Never-married, Craft-repair, Own-child, White, M,0,0,40, United-States, lowerCase
4017,60, Private,224097, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, lowerCase
4018,28, Self-emp-not-inc,160786, HS-grad,9, Never-married, Craft-repair, Own-child, White, M,0,0,40, United-States, lowerCase
4019,43, Self-emp-not-inc,190044, HS-grad,9, Married-civ-spouse, Sales, Husband, White, M,0,0,40, United-States, lowerCase
4020,49, Local-gov,145290, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, M,0,0,40, United-States, lowerCase
4021,17, Private,327434, 10th,6, Never-married, Sales, Own-child, White, M,0,0,20, United-States, lowerCase
4022,30, Private,1184622, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Black, M,0,0,35, United-States, lowerCase
4023,90, Local-gov,227796, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, M,20051,0,60, United-States, upperCase
4024,25, Private,206343, HS-grad,9, Never-married, Protective-serv, Other-relative, White, M,0,0,40, United-States, lowerCase
4025,27, Private,36851, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, M,0,0,35, United-States, lowerCase
4026,29, Private,148550, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, lowerCase
4028,31, Federal-gov,142470, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, F,0,0,40, United-States, lowerCase
4029,43, Private,86750, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,99, United-States, lowerCase
4030,63, Private,361631, Masters,14, Separated, Prof-specialty, Not-in-family, White, F,0,0,40, United-States, upperCase
4031,46, Private,163229, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, M,0,0,40, United-States, lowerCase
4032,59, Private,179594, HS-grad,9, Married-civ-spouse, Sales, Husband, White, M,0,0,40, United-States, lowerCase
4033,42, Private,254773, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Black, F,0,0,50, United-States, upperCase
4034,26, Private,58065, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, F,0,0,20, United-States, lowerCase
4035,26, Private,205428, Some-college,10, Married-civ-spouse, Sales, Husband, White, M,0,0,45, United-States, lowerCase
4037,23, State-gov,142547, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,40, United-States, lowerCase
4038,24, Private,119704, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, F,0,0,40, United-States, lowerCase
4039,35, Private,275364, Bachelors,13, Divorced, Tech-support, Unmarried, White, M,7430,0,40, Germany, upperCase
4040,42, Self-emp-not-inc,207392, HS-grad,9, Married-civ-spouse, Sales, Husband, White, M,0,0,12, United-States, lowerCase
4041,31, Private,147215, 12th,8, Divorced, Other-service, Unmarried, White, F,0,0,21, United-States, lowerCase
4042,63, Private,216413, Bachelors,13, Widowed, Adm-clerical, Not-in-family, White, F,0,0,25, United-States, lowerCase
4043,29, State-gov,188986, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, F,0,1590,64, United-States, lowerCase
4044,17, Private,265657, 11th,7, Never-married, Other-service, Own-child, White, M,0,0,25, United-States, lowerCase
4045,35, Private,360814, 9th,5, Divorced, Craft-repair, Not-in-family, White, M,0,0,45, United-States, lowerCase
4046,50, Self-emp-inc,127315, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, M,15024,0,60, United-States, upperCase
4047,26, Local-gov,197530, Masters,14, Married-spouse-absent, Prof-specialty, Not-in-family, White, F,0,0,40, United-States, lowerCase
4048,32, Private,340940, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,40, United-States, lowerCase
4049,57, Private,183810, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,40, United-States, upperCase
4050,90, Private,51744, Masters,14, Never-married, Exec-managerial, Not-in-family, Black, M,0,0,50, United-States, upperCase
4051,35, Private,175614, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, F,0,0,40, United-States, upperCase
4052,31, Self-emp-not-inc,235237, Some-college,10, Married-civ-spouse, Sales, Husband, Black, M,0,0,60, United-States, upperCase
4053,60, Private,227266, HS-grad,9, Divorced, Sales, Not-in-family, White, F,0,0,33, United-States, lowerCase
4054,21, Private,146499, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Other-relative, White, F,0,1579,40, United-States, lowerCase
4055,71, Local-gov,337064, Masters,14, Widowed, Prof-specialty, Not-in-family, White, F,0,0,40, United-States, lowerCase
4056,37, Private,172846, Some-college,10, Married-civ-spouse, Sales, Husband, White, M,0,0,45, United-States, upperCase
4057,23, Private,73514, HS-grad,9, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, F,0,0,40, Vietnam, lowerCase
4058,74, Private,211075, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, M,0,0,30, United-States, lowerCase
4059,59, Private,43221, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,43, United-States, upperCase
4060,45, Private,26781, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, M,0,0,40, United-States, lowerCase
4061,63, Self-emp-not-inc,271550, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, M,0,0,20, United-States, lowerCase
4062,32, Private,153078, Bachelors,13, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, M,0,0,40, South, lowerCase
4063,34, Private,181091, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, M,0,1977,45, United-States, upperCase
4064,29, State-gov,95423, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, M,0,0,36, United-States, lowerCase
4065,22, Private,234663, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, M,0,0,40, United-States, lowerCase
4066,53, Private,283602, Bachelors,13, Divorced, Sales, Not-in-family, White, F,13550,0,43, United-States, upperCase
4067,56, State-gov,81954, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, F,0,0,40, United-States, lowerCase
4068,27, Private,261375, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, F,0,0,40, United-States, lowerCase
4069,39, Private,316211, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, M,0,0,40, United-States, upperCase
4070,45, Federal-gov,88564, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, M,7688,0,40, United-States, upperCase
4071,37, Private,61299, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,45, United-States, lowerCase
4072,33, Private,113364, HS-grad,9, Divorced, Adm-clerical, Own-child, White, M,0,0,40, United-States, lowerCase
4073,35, Private,48123, 12th,8, Married-civ-spouse, Craft-repair, Wife, White, F,0,0,50, United-States, lowerCase
4074,33, Private,214635, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Black, M,0,0,50, United-States, lowerCase
4075,48, Private,115585, Bachelors,13, Married-civ-spouse, Sales, Husband, White, M,0,0,40, United-States, lowerCase
4076,32, Private,194141, HS-grad,9, Divorced, Machine-op-inspct, Own-child, White, M,0,0,50, United-States, lowerCase
4077,20, Private,89991, Some-college,10, Never-married, Other-service, Own-child, White, F,0,0,32, United-States, lowerCase
4078,35, Private,101709, HS-grad,9, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, M,0,0,60, United-States, lowerCase
4080,56, Private,28729, 11th,7, Separated, Machine-op-inspct, Not-in-family, White, F,0,0,40, United-States, lowerCase
4081,45, Private,275517, HS-grad,9, Divorced, Craft-repair, Unmarried, White, F,0,0,40, United-States, lowerCase
